,date,lga_name19,value
2404,2021-09-15,BAYSIDE,37
2405,2021-09-15,BLACKTOWN,140
2406,2021-09-15,BLUE MOUNTAINS,8
2407,2021-09-15,BOURKE,1
2408,2021-09-15,BROKEN HILL,2
2409,2021-09-15,BURWOOD,5
2410,2021-09-15,CAMDEN,26
2411,2021-09-15,CAMPBELLTOWN,41
2412,2021-09-15,CANADA BAY,8
2413,2021-09-15,CANTERBURY-BANKSTOWN,222
2414,2021-09-15,CENTRAL COAST,17
2415,2021-09-15,CENTRAL DARLING,1
2416,2021-09-15,CESSNOCK,2
2417,2021-09-15,CORRECTIONAL SETTINGS,22
2418,2021-09-15,CUMBERLAND,151
2419,2021-09-15,DUBBO REGIONAL,13
2420,2021-09-15,FAIRFIELD,71
2421,2021-09-15,GEORGES RIVER,30
2422,2021-09-15,GLEN INNES SEVERN,1
2423,2021-09-15,GUNNEDAH,1
2424,2021-09-15,HAWKESBURY,20
2425,2021-09-15,HORNSBY,5
2426,2021-09-15,HUNTERS HILL,2
2427,2021-09-15,INNER WEST,17
2428,2021-09-15,KIAMA,2
2429,2021-09-15,KU-RING-GAI,3
2430,2021-09-15,LAKE MACQUARIE,3
2431,2021-09-15,LANE COVE,2
2432,2021-09-15,LISMORE,1
2433,2021-09-15,LIVERPOOL,147
2434,2021-09-15,NEWCASTLE,2
2435,2021-09-15,NORTH SYDNEY,4
2436,2021-09-15,NORTHERN BEACHES,8
2437,2021-09-15,PARRAMATTA,43
2438,2021-09-15,PENRITH,43
2439,2021-09-15,PORT STEPHENS,2
2440,2021-09-15,QUEANBEYAN-PALERANG REGIONAL,1
2441,2021-09-15,RANDWICK,43
2442,2021-09-15,RYDE,10
2443,2021-09-15,SHELLHARBOUR,18
2444,2021-09-15,SHOALHAVEN,1
2445,2021-09-15,STRATHFIELD,9
2446,2021-09-15,SUTHERLAND SHIRE,25
2447,2021-09-15,SYDNEY,56
2448,2021-09-15,THE HILLS SHIRE,13
2449,2021-09-15,WALGETT,6
2450,2021-09-15,WAVERLEY,4
2451,2021-09-15,WILLOUGHBY,2
2452,2021-09-15,WINGECARRIBEE,1
2453,2021-09-15,WOLLONDILLY,4
2454,2021-09-15,WOLLONGONG,17
2455,2021-09-15,WOOLLAHRA,2
2456,2021-09-15,YASS VALLEY,1
2457,2021-09-16,BAYSIDE,29
2458,2021-09-16,BLACKTOWN,126
2459,2021-09-16,BLAYNEY,1
2460,2021-09-16,BLUE MOUNTAINS,8
2461,2021-09-16,BOURKE,1
2462,2021-09-16,BROKEN HILL,3
2463,2021-09-16,BURWOOD,2
2464,2021-09-16,CAMDEN,40
2465,2021-09-16,CAMPBELLTOWN,71
2466,2021-09-16,CANADA BAY,3
2467,2021-09-16,CANTERBURY-BANKSTOWN,198
2468,2021-09-16,CENTRAL COAST,25
2469,2021-09-16,CENTRAL DARLING,2
2470,2021-09-16,CORRECTIONAL SETTINGS,11
2471,2021-09-16,CUMBERLAND,127
2472,2021-09-16,DUBBO REGIONAL,14
2473,2021-09-16,EUROBODALLA,4
2474,2021-09-16,FAIRFIELD,49
2475,2021-09-16,GEORGES RIVER,23
2476,2021-09-16,GOULBURN MULWAREE,3
2477,2021-09-16,HAWKESBURY,15
2478,2021-09-16,HILLTOPS,1
2479,2021-09-16,HORNSBY,7
2480,2021-09-16,HUNTERS HILL,1
2481,2021-09-16,INNER WEST,25
2482,2021-09-16,KIAMA,2
2483,2021-09-16,LAKE MACQUARIE,10
2484,2021-09-16,LANE COVE,2
2485,2021-09-16,LIVERPOOL,126
2486,2021-09-16,MAITLAND,1
2487,2021-09-16,NEWCASTLE,11
2488,2021-09-16,NORTHERN BEACHES,11
2489,2021-09-16,ORANGE,1
2490,2021-09-16,PARRAMATTA,30
2491,2021-09-16,PENRITH,40
2492,2021-09-16,PORT STEPHENS,1
2493,2021-09-16,QUEANBEYAN-PALERANG REGIONAL,5
2494,2021-09-16,RANDWICK,46
2495,2021-09-16,RYDE,14
2496,2021-09-16,SHELLHARBOUR,14
2497,2021-09-16,SHOALHAVEN,9
2498,2021-09-16,SINGLETON,2
2499,2021-09-16,STRATHFIELD,10
2500,2021-09-16,SUTHERLAND SHIRE,13
2501,2021-09-16,SYDNEY,48
2502,2021-09-16,THE HILLS SHIRE,20
2503,2021-09-16,WALGETT,2
2504,2021-09-16,WAVERLEY,5
2505,2021-09-16,WILLOUGHBY,1
2506,2021-09-16,WINGECARRIBEE,2
2507,2021-09-16,WOLLONDILLY,8
2508,2021-09-16,WOLLONGONG,22
2509,2021-09-16,WOOLLAHRA,3
2510,2021-09-16,YASS VALLEY,5
2511,2021-09-17,ALBURY,2
2512,2021-09-17,BATHURST REGIONAL,1
2513,2021-09-17,BAYSIDE,42
2514,2021-09-17,BLACKTOWN,132
2515,2021-09-17,BLUE MOUNTAINS,2
2516,2021-09-17,BOURKE,2
2517,2021-09-17,BROKEN HILL,3
2518,2021-09-17,BURWOOD,5
2519,2021-09-17,CAMDEN,28
2520,2021-09-17,CAMPBELLTOWN,38
2521,2021-09-17,CANADA BAY,8
2522,2021-09-17,CANTERBURY-BANKSTOWN,202
2523,2021-09-17,CENTRAL COAST,27
2524,2021-09-17,CENTRAL DARLING,2
2525,2021-09-17,CESSNOCK,1
2526,2021-09-17,CORRECTIONAL SETTINGS,7
2527,2021-09-17,CUMBERLAND,127
2528,2021-09-17,DUBBO REGIONAL,6
2529,2021-09-17,EUROBODALLA,6
2530,2021-09-17,FAIRFIELD,58
2531,2021-09-17,GEORGES RIVER,26
2532,2021-09-17,HAWKESBURY,5
2533,2021-09-17,HILLTOPS,3
2534,2021-09-17,HORNSBY,9
2535,2021-09-17,HUNTERS HILL,3
2536,2021-09-17,INNER WEST,23
2537,2021-09-17,KIAMA,1
2538,2021-09-17,KU-RING-GAI,1
2539,2021-09-17,LAKE MACQUARIE,14
2540,2021-09-17,LANE COVE,1
2541,2021-09-17,LISMORE,1
2542,2021-09-17,LITHGOW,1
2543,2021-09-17,LIVERPOOL,129
2544,2021-09-17,MAITLAND,5
2545,2021-09-17,MID-WESTERN REGIONAL,1
2546,2021-09-17,MOSMAN,3
2547,2021-09-17,NEWCASTLE,9
2548,2021-09-17,NORTHERN BEACHES,9
2549,2021-09-17,PARRAMATTA,40
2550,2021-09-17,PENRITH,41
2551,2021-09-17,PORT STEPHENS,1
2552,2021-09-17,QUEANBEYAN-PALERANG REGIONAL,2
2553,2021-09-17,RANDWICK,51
2554,2021-09-17,RYDE,8
2555,2021-09-17,SHELLHARBOUR,9
2556,2021-09-17,SHOALHAVEN,2
2557,2021-09-17,STRATHFIELD,6
2558,2021-09-17,SUTHERLAND SHIRE,15
2559,2021-09-17,SYDNEY,73
2560,2021-09-17,THE HILLS SHIRE,12
2561,2021-09-17,WALGETT,4
2562,2021-09-17,WARREN,2
2563,2021-09-17,WAVERLEY,8
2564,2021-09-17,WILLOUGHBY,1
2565,2021-09-17,WINGECARRIBEE,1
2566,2021-09-17,WOLLONDILLY,8
2567,2021-09-17,WOLLONGONG,52
2568,2021-09-17,WOOLLAHRA,2
2569,2021-09-17,YASS VALLEY,1
2570,2021-09-18,BAYSIDE,36
2571,2021-09-18,BLACKTOWN,110
2572,2021-09-18,BLUE MOUNTAINS,4
2573,2021-09-18,BROKEN HILL,6
2574,2021-09-18,BURWOOD,9
2575,2021-09-18,CAMDEN,23
2576,2021-09-18,CAMPBELLTOWN,40
2577,2021-09-18,CANADA BAY,7
2578,2021-09-18,CANTERBURY-BANKSTOWN,156
2579,2021-09-18,CENTRAL COAST,21
2580,2021-09-18,CENTRAL DARLING,2
2581,2021-09-18,COFFS HARBOUR,1
2582,2021-09-18,CORRECTIONAL SETTINGS,9
2583,2021-09-18,COWRA,1
2584,2021-09-18,CUMBERLAND,136
2585,2021-09-18,DUBBO REGIONAL,7
2586,2021-09-18,EUROBODALLA,1
2587,2021-09-18,FAIRFIELD,59
2588,2021-09-18,GEORGES RIVER,32
2589,2021-09-18,GOULBURN MULWAREE,2
2590,2021-09-18,HAWKESBURY,10
2591,2021-09-18,HILLTOPS,1
2592,2021-09-18,HORNSBY,6
2593,2021-09-18,HUNTERS HILL,2
2594,2021-09-18,INNER WEST,12
2595,2021-09-18,KEMPSEY,2
2596,2021-09-18,KIAMA,1
2597,2021-09-18,KU-RING-GAI,2
2598,2021-09-18,LAKE MACQUARIE,5
2599,2021-09-18,LANE COVE,1
2600,2021-09-18,LIVERPOOL,81
2601,2021-09-18,MAITLAND,1
2602,2021-09-18,MOSMAN,1
2603,2021-09-18,NAMBUCCA,1
2604,2021-09-18,NEWCASTLE,12
2605,2021-09-18,NORTHERN BEACHES,7
2606,2021-09-18,PARRAMATTA,29
2607,2021-09-18,PENRITH,25
2608,2021-09-18,RANDWICK,35
2609,2021-09-18,RYDE,4
2610,2021-09-18,SHELLHARBOUR,12
2611,2021-09-18,SHOALHAVEN,9
2612,2021-09-18,STRATHFIELD,6
2613,2021-09-18,SUTHERLAND SHIRE,20
2614,2021-09-18,SYDNEY,52
2615,2021-09-18,TAMWORTH REGIONAL,1
2616,2021-09-18,THE HILLS SHIRE,12
2617,2021-09-18,WAVERLEY,3
2618,2021-09-18,WILLOUGHBY,1
2619,2021-09-18,WINGECARRIBEE,1
2620,2021-09-18,WOLLONDILLY,6
2621,2021-09-18,WOLLONGONG,43
2622,2021-09-18,WOOLLAHRA,5
2623,2021-09-18,YASS VALLEY,2
2624,2021-09-19,ALBURY,1
2625,2021-09-19,BAYSIDE,32
2626,2021-09-19,BLACKTOWN,106
2627,2021-09-19,BLUE MOUNTAINS,1
2628,2021-09-19,BROKEN HILL,2
2629,2021-09-19,BURWOOD,4
2630,2021-09-19,CAMDEN,17
2631,2021-09-19,CAMPBELLTOWN,28
2632,2021-09-19,CANADA BAY,6
2633,2021-09-19,CANTERBURY-BANKSTOWN,137
2634,2021-09-19,CENTRAL COAST,22
2635,2021-09-19,CENTRAL DARLING,1
2636,2021-09-19,CORRECTIONAL SETTINGS,10
2637,2021-09-19,CUMBERLAND,72
2638,2021-09-19,DUBBO REGIONAL,7
2639,2021-09-19,FAIRFIELD,52
2640,2021-09-19,GEORGES RIVER,14
2641,2021-09-19,GOULBURN MULWAREE,4
2642,2021-09-19,HAWKESBURY,12
2643,2021-09-19,HILLTOPS,1
2644,2021-09-19,HORNSBY,8
2645,2021-09-19,HUNTERS HILL,2
2646,2021-09-19,INNER WEST,10
2647,2021-09-19,LAKE MACQUARIE,7
2648,2021-09-19,LANE COVE,1
2649,2021-09-19,LIVERPOOL,73
2650,2021-09-19,MAITLAND,3
2651,2021-09-19,MOSMAN,2
2652,2021-09-19,MUSWELLBROOK,1
2653,2021-09-19,NEWCASTLE,8
2654,2021-09-19,NORTHERN BEACHES,16
2655,2021-09-19,PARRAMATTA,23
2656,2021-09-19,PENRITH,34
2657,2021-09-19,PORT STEPHENS,2
2658,2021-09-19,QUEANBEYAN-PALERANG REGIONAL,1
2659,2021-09-19,RANDWICK,29
2660,2021-09-19,RYDE,10
2661,2021-09-19,SHELLHARBOUR,17
2662,2021-09-19,SHOALHAVEN,3
2663,2021-09-19,STRATHFIELD,9
2664,2021-09-19,SUTHERLAND SHIRE,10
2665,2021-09-19,SYDNEY,43
2666,2021-09-19,THE HILLS SHIRE,12
2667,2021-09-19,WALGETT,3
2668,2021-09-19,WAVERLEY,5
2669,2021-09-19,WINGECARRIBEE,1
2670,2021-09-19,WOLLONGONG,38
2671,2021-09-19,WOOLLAHRA,1
2672,2021-09-19,YASS VALLEY,2
2673,2021-09-20,BAYSIDE,13
2674,2021-09-20,BLACKTOWN,111
2675,2021-09-20,BLUE MOUNTAINS,1
2676,2021-09-20,BROKEN HILL,2
2677,2021-09-20,BURWOOD,1
2678,2021-09-20,CAMDEN,22
2679,2021-09-20,CAMPBELLTOWN,39
2680,2021-09-20,CANADA BAY,3
2681,2021-09-20,CANTERBURY-BANKSTOWN,169
2682,2021-09-20,CENTRAL COAST,20
2683,2021-09-20,CENTRAL DARLING,4
2684,2021-09-20,CESSNOCK,1
2685,2021-09-20,CORRECTIONAL SETTINGS,11
2686,2021-09-20,COWRA,1
2687,2021-09-20,CUMBERLAND,105
2688,2021-09-20,DUBBO REGIONAL,6
2689,2021-09-20,FAIRFIELD,52
2690,2021-09-20,GEORGES RIVER,22
2691,2021-09-20,GLEN INNES SEVERN,1
2692,2021-09-20,GOULBURN MULWAREE,1
2693,2021-09-20,HAWKESBURY,13
2694,2021-09-20,HILLTOPS,5
2695,2021-09-20,HORNSBY,4
2696,2021-09-20,HUNTERS HILL,1
2697,2021-09-20,INNER WEST,9
2698,2021-09-20,KIAMA,3
2699,2021-09-20,KU-RING-GAI,4
2700,2021-09-20,LAKE MACQUARIE,14
2701,2021-09-20,LANE COVE,4
2702,2021-09-20,LITHGOW,1
2703,2021-09-20,LIVERPOOL,104
2704,2021-09-20,MAITLAND,3
2705,2021-09-20,MID-WESTERN REGIONAL,1
2706,2021-09-20,MURRAY RIVER,1
2707,2021-09-20,NEWCASTLE,16
2708,2021-09-20,NORTH SYDNEY,1
2709,2021-09-20,NORTHERN BEACHES,23
2710,2021-09-20,PARRAMATTA,10
2711,2021-09-20,PENRITH,41
2712,2021-09-20,QUEANBEYAN-PALERANG REGIONAL,3
2713,2021-09-20,RANDWICK,32
2714,2021-09-20,RYDE,12
2715,2021-09-20,SHELLHARBOUR,18
2716,2021-09-20,SHOALHAVEN,10
2717,2021-09-20,STRATHFIELD,7
2718,2021-09-20,SUTHERLAND SHIRE,16
2719,2021-09-20,SYDNEY,53
2720,2021-09-20,THE HILLS SHIRE,11
2721,2021-09-20,WALCHA,1
2722,2021-09-20,WAVERLEY,5
2723,2021-09-20,WILLOUGHBY,1
2724,2021-09-20,WOLLONDILLY,6
2725,2021-09-20,WOLLONGONG,15
2726,2021-09-20,WOOLLAHRA,4
2727,2021-09-20,YASS VALLEY,4
2728,2021-09-21,BATHURST REGIONAL,1
2729,2021-09-21,BAYSIDE,31
2730,2021-09-21,BLACKTOWN,96
2731,2021-09-21,BLUE MOUNTAINS,2
2732,2021-09-21,BOURKE,1
2733,2021-09-21,BROKEN HILL,6
2734,2021-09-21,BURWOOD,2
2735,2021-09-21,CAMDEN,21
2736,2021-09-21,CAMPBELLTOWN,52
2737,2021-09-21,CANADA BAY,7
2738,2021-09-21,CANTERBURY-BANKSTOWN,180
2739,2021-09-21,CENTRAL COAST,36
2740,2021-09-21,CESSNOCK,1
2741,2021-09-21,COFFS HARBOUR,1
2742,2021-09-21,CORRECTIONAL SETTINGS,7
2743,2021-09-21,CUMBERLAND,86
2744,2021-09-21,DUBBO REGIONAL,5
2745,2021-09-21,EUROBODALLA,1
2746,2021-09-21,FAIRFIELD,69
2747,2021-09-21,GEORGES RIVER,12
2748,2021-09-21,GOULBURN MULWAREE,1
2749,2021-09-21,HAWKESBURY,6
2750,2021-09-21,HORNSBY,5
2751,2021-09-21,HUNTERS HILL,2
2752,2021-09-21,INNER WEST,20
2753,2021-09-21,KIAMA,3
2754,2021-09-21,KU-RING-GAI,7
2755,2021-09-21,LAKE MACQUARIE,15
2756,2021-09-21,LANE COVE,2
2757,2021-09-21,LISMORE,1
2758,2021-09-21,LIVERPOOL,115
2759,2021-09-21,MAITLAND,4
2760,2021-09-21,MID-COAST,1
2761,2021-09-21,NEWCASTLE,10
2762,2021-09-21,NORTHERN BEACHES,10
2763,2021-09-21,PARRAMATTA,28
2764,2021-09-21,PENRITH,49
2765,2021-09-21,PORT STEPHENS,1
2766,2021-09-21,QUEANBEYAN-PALERANG REGIONAL,2
2767,2021-09-21,RANDWICK,32
2768,2021-09-21,RYDE,9
2769,2021-09-21,SHELLHARBOUR,9
2770,2021-09-21,SHOALHAVEN,3
2771,2021-09-21,STRATHFIELD,9
2772,2021-09-21,SUTHERLAND SHIRE,28
2773,2021-09-21,SYDNEY,50
2774,2021-09-21,THE HILLS SHIRE,12
2775,2021-09-21,WAVERLEY,5
2776,2021-09-21,WILLOUGHBY,2
2777,2021-09-21,WINGECARRIBEE,3
2778,2021-09-21,WOLLONDILLY,3
2779,2021-09-21,WOLLONGONG,51
2780,2021-09-21,WOOLLAHRA,3
2781,2021-09-21,YASS VALLEY,1
2782,2021-09-22,BAYSIDE,32
2783,2021-09-22,BLACKTOWN,98
2784,2021-09-22,BLUE MOUNTAINS,3
2785,2021-09-22,BOURKE,4
2786,2021-09-22,BROKEN HILL,4
2787,2021-09-22,BURWOOD,2
2788,2021-09-22,CAMDEN,12
2789,2021-09-22,CAMPBELLTOWN,41
2790,2021-09-22,CANADA BAY,3
2791,2021-09-22,CANTERBURY-BANKSTOWN,124
2792,2021-09-22,CENTRAL COAST,39
2793,2021-09-22,CENTRAL DARLING,2
2794,2021-09-22,CESSNOCK,4
2795,2021-09-22,COFFS HARBOUR,2
2796,2021-09-22,CORRECTIONAL SETTINGS,7
2797,2021-09-22,COWRA,7
2798,2021-09-22,CUMBERLAND,88
2799,2021-09-22,DUBBO REGIONAL,4
2800,2021-09-22,FAIRFIELD,54
2801,2021-09-22,GEORGES RIVER,25
2802,2021-09-22,GOULBURN MULWAREE,2
2803,2021-09-22,HAWKESBURY,9
2804,2021-09-22,HILLTOPS,1
2805,2021-09-22,HORNSBY,5
2806,2021-09-22,HUNTERS HILL,3
2807,2021-09-22,INNER WEST,9
2808,2021-09-22,KIAMA,4
2809,2021-09-22,KU-RING-GAI,12
2810,2021-09-22,LAKE MACQUARIE,22
2811,2021-09-22,LANE COVE,2
2812,2021-09-22,LITHGOW,3
2813,2021-09-22,LIVERPOOL,104
2814,2021-09-22,MAITLAND,1
2815,2021-09-22,MID-WESTERN REGIONAL,1
2816,2021-09-22,MUSWELLBROOK,3
2817,2021-09-22,NEWCASTLE,11
2818,2021-09-22,NORTH SYDNEY,1
2819,2021-09-22,NORTHERN BEACHES,14
2820,2021-09-22,PARRAMATTA,33
2821,2021-09-22,PENRITH,46
2822,2021-09-22,PORT STEPHENS,1
2823,2021-09-22,RANDWICK,24
2824,2021-09-22,RYDE,6
2825,2021-09-22,SHELLHARBOUR,12
2826,2021-09-22,SHOALHAVEN,4
2827,2021-09-22,STRATHFIELD,5
2828,2021-09-22,SUTHERLAND SHIRE,25
2829,2021-09-22,SYDNEY,60
2830,2021-09-22,THE HILLS SHIRE,9
2831,2021-09-22,WAVERLEY,4
2832,2021-09-22,WILLOUGHBY,1
2833,2021-09-22,WINGECARRIBEE,1
2834,2021-09-22,WOLLONDILLY,5
2835,2021-09-22,WOLLONGONG,45
2836,2021-09-22,WOOLLAHRA,5
2837,2021-09-23,ALBURY,2
2838,2021-09-23,BAYSIDE,28
2839,2021-09-23,BLACKTOWN,107
2840,2021-09-23,BLUE MOUNTAINS,6
2841,2021-09-23,BOURKE,9
2842,2021-09-23,BROKEN HILL,11
2843,2021-09-23,BURWOOD,9
2844,2021-09-23,CAMDEN,17
2845,2021-09-23,CAMPBELLTOWN,32
2846,2021-09-23,CANADA BAY,4
2847,2021-09-23,CANTERBURY-BANKSTOWN,114
2848,2021-09-23,CENTRAL COAST,33
2849,2021-09-23,CENTRAL DARLING,2
2850,2021-09-23,CESSNOCK,6
2851,2021-09-23,COFFS HARBOUR,1
2852,2021-09-23,CORRECTIONAL SETTINGS,7
2853,2021-09-23,COWRA,7
2854,2021-09-23,CUMBERLAND,64
2855,2021-09-23,DUBBO REGIONAL,13
2856,2021-09-23,FAIRFIELD,43
2857,2021-09-23,GEORGES RIVER,16
2858,2021-09-23,GOULBURN MULWAREE,2
2859,2021-09-23,HAWKESBURY,13
2860,2021-09-23,HILLTOPS,3
2861,2021-09-23,HORNSBY,4
2862,2021-09-23,HUNTERS HILL,2
2863,2021-09-23,INNER WEST,21
2864,2021-09-23,KIAMA,1
2865,2021-09-23,KU-RING-GAI,2
2866,2021-09-23,LAKE MACQUARIE,14
2867,2021-09-23,LANE COVE,6
2868,2021-09-23,LIVERPOOL,63
2869,2021-09-23,MAITLAND,4
2870,2021-09-23,MID-COAST,1
2871,2021-09-23,MID-WESTERN REGIONAL,1
2872,2021-09-23,MOSMAN,1
2873,2021-09-23,NARROMINE,1
2874,2021-09-23,NEWCASTLE,11
2875,2021-09-23,NORTHERN BEACHES,13
2876,2021-09-23,PARRAMATTA,22
2877,2021-09-23,PENRITH,46
2878,2021-09-23,PORT STEPHENS,3
2879,2021-09-23,RANDWICK,28
2880,2021-09-23,RYDE,5
2881,2021-09-23,SHELLHARBOUR,15
2882,2021-09-23,SHOALHAVEN,6
2883,2021-09-23,STRATHFIELD,7
2884,2021-09-23,SUTHERLAND SHIRE,13
2885,2021-09-23,SYDNEY,40
2886,2021-09-23,THE HILLS SHIRE,9
2887,2021-09-23,WAVERLEY,1
2888,2021-09-23,WILLOUGHBY,1
2889,2021-09-23,WINGECARRIBEE,2
2890,2021-09-23,WOLLONDILLY,6
2891,2021-09-23,WOLLONGONG,84
2892,2021-09-23,WOOLLAHRA,6
2893,2021-09-24,ALBURY,1
2894,2021-09-24,BAYSIDE,19
2895,2021-09-24,BLACKTOWN,89
2896,2021-09-24,BLUE MOUNTAINS,8
2897,2021-09-24,BOURKE,3
2898,2021-09-24,BROKEN HILL,4
2899,2021-09-24,BURWOOD,6
2900,2021-09-24,CAMDEN,26
2901,2021-09-24,CAMPBELLTOWN,43
2902,2021-09-24,CANADA BAY,5
2903,2021-09-24,CANTERBURY-BANKSTOWN,132
2904,2021-09-24,CENTRAL COAST,30
2905,2021-09-24,CESSNOCK,3
2906,2021-09-24,CORRECTIONAL SETTINGS,5
2907,2021-09-24,COWRA,3
2908,2021-09-24,CUMBERLAND,86
2909,2021-09-24,DUBBO REGIONAL,3
2910,2021-09-24,FAIRFIELD,67
2911,2021-09-24,GEORGES RIVER,17
2912,2021-09-24,GILGANDRA,2
2913,2021-09-24,GOULBURN MULWAREE,8
2914,2021-09-24,HAWKESBURY,6
2915,2021-09-24,HILLTOPS,1
2916,2021-09-24,HORNSBY,9
2917,2021-09-24,HUNTERS HILL,3
2918,2021-09-24,INNER WEST,13
2919,2021-09-24,KEMPSEY,1
2920,2021-09-24,KU-RING-GAI,6
2921,2021-09-24,LAKE MACQUARIE,8
2922,2021-09-24,LANE COVE,2
2923,2021-09-24,LITHGOW,8
2924,2021-09-24,LIVERPOOL,93
2925,2021-09-24,MAITLAND,4
2926,2021-09-24,NEWCASTLE,6
2927,2021-09-24,NORTH SYDNEY,4
2928,2021-09-24,NORTHERN BEACHES,22
2929,2021-09-24,ORANGE,1
2930,2021-09-24,PARRAMATTA,23
2931,2021-09-24,PENRITH,58
2932,2021-09-24,PORT STEPHENS,1
2933,2021-09-24,RANDWICK,22
2934,2021-09-24,RYDE,7
2935,2021-09-24,SHELLHARBOUR,11
2936,2021-09-24,SHOALHAVEN,9
2937,2021-09-24,SINGLETON,2
2938,2021-09-24,STRATHFIELD,9
2939,2021-09-24,SUTHERLAND SHIRE,7
2940,2021-09-24,SYDNEY,46
2941,2021-09-24,THE HILLS SHIRE,15
2942,2021-09-24,WARREN,1
2943,2021-09-24,WARRUMBUNGLE SHIRE,3
2944,2021-09-24,WAVERLEY,3
2945,2021-09-24,WILLOUGHBY,2
2946,2021-09-24,WINGECARRIBEE,4
2947,2021-09-24,WOLLONDILLY,13
2948,2021-09-24,WOLLONGONG,49
2949,2021-09-24,WOOLLAHRA,2
2950,2021-09-25,BAYSIDE,34
2951,2021-09-25,BLACKTOWN,94
2952,2021-09-25,BLUE MOUNTAINS,2
2953,2021-09-25,BOURKE,4
2954,2021-09-25,BROKEN HILL,5
2955,2021-09-25,BURWOOD,2
2956,2021-09-25,CAMDEN,7
2957,2021-09-25,CAMPBELLTOWN,40
2958,2021-09-25,CANADA BAY,7
2959,2021-09-25,CANTERBURY-BANKSTOWN,95
2960,2021-09-25,CENTRAL COAST,31
2961,2021-09-25,CENTRAL DARLING,2
2962,2021-09-25,CESSNOCK,4
2963,2021-09-25,CORRECTIONAL SETTINGS,1
2964,2021-09-25,COWRA,4
2965,2021-09-25,CUMBERLAND,81
2966,2021-09-25,DUBBO REGIONAL,17
2967,2021-09-25,EUROBODALLA,6
2968,2021-09-25,FAIRFIELD,60
2969,2021-09-25,GEORGES RIVER,17
2970,2021-09-25,GOULBURN MULWAREE,2
2971,2021-09-25,HAWKESBURY,7
2972,2021-09-25,HORNSBY,5
2973,2021-09-25,HUNTERS HILL,3
2974,2021-09-25,INNER WEST,11
2975,2021-09-25,KIAMA,1
2976,2021-09-25,KU-RING-GAI,3
2977,2021-09-25,LAKE MACQUARIE,22
2978,2021-09-25,LANE COVE,3
2979,2021-09-25,LIVERPOOL,61
2980,2021-09-25,MAITLAND,2
2981,2021-09-25,MID-COAST,1
2982,2021-09-25,MUSWELLBROOK,1
2983,2021-09-25,NARROMINE,1
2984,2021-09-25,NEWCASTLE,22
2985,2021-09-25,NORTH SYDNEY,2
2986,2021-09-25,NORTHERN BEACHES,9
2987,2021-09-25,PARRAMATTA,14
2988,2021-09-25,PENRITH,53
2989,2021-09-25,PORT MACQUARIE-HASTINGS,2
2990,2021-09-25,QUEANBEYAN-PALERANG REGIONAL,1
2991,2021-09-25,RANDWICK,20
2992,2021-09-25,RYDE,5
2993,2021-09-25,SHELLHARBOUR,6
2994,2021-09-25,SHOALHAVEN,4
2995,2021-09-25,STRATHFIELD,10
2996,2021-09-25,SUTHERLAND SHIRE,10
2997,2021-09-25,SYDNEY,41
2998,2021-09-25,THE HILLS SHIRE,15
2999,2021-09-25,WAVERLEY,3
3000,2021-09-25,WILLOUGHBY,2
3001,2021-09-25,WINGECARRIBEE,2
3002,2021-09-25,WOLLONDILLY,3
3003,2021-09-25,WOLLONGONG,51
3004,2021-09-25,WOOLLAHRA,1
3005,2021-09-26,BATHURST REGIONAL,1
3006,2021-09-26,BAYSIDE,20
3007,2021-09-26,BLACKTOWN,66
3008,2021-09-26,BLAYNEY,2
3009,2021-09-26,BLUE MOUNTAINS,1
3010,2021-09-26,BROKEN HILL,3
3011,2021-09-26,BURWOOD,3
3012,2021-09-26,CABONNE,1
3013,2021-09-26,CAMDEN,7
3014,2021-09-26,CAMPBELLTOWN,43
3015,2021-09-26,CANADA BAY,5
3016,2021-09-26,CANTERBURY-BANKSTOWN,105
3017,2021-09-26,CENTRAL COAST,28
3018,2021-09-26,CENTRAL DARLING,3
3019,2021-09-26,CESSNOCK,6
3020,2021-09-26,CORRECTIONAL SETTINGS,5
3021,2021-09-26,COWRA,4
3022,2021-09-26,CUMBERLAND,67
3023,2021-09-26,DUBBO REGIONAL,15
3024,2021-09-26,EUROBODALLA,1
3025,2021-09-26,FAIRFIELD,57
3026,2021-09-26,GEORGES RIVER,15
3027,2021-09-26,GOULBURN MULWAREE,1
3028,2021-09-26,HAWKESBURY,9
3029,2021-09-26,HORNSBY,3
3030,2021-09-26,HUNTERS HILL,1
3031,2021-09-26,INNER WEST,4
3032,2021-09-26,KEMPSEY,1
3033,2021-09-26,KU-RING-GAI,3
3034,2021-09-26,LAKE MACQUARIE,23
3035,2021-09-26,LANE COVE,1
3036,2021-09-26,LIVERPOOL,66
3037,2021-09-26,MAITLAND,7
3038,2021-09-26,NEWCASTLE,15
3039,2021-09-26,NORTHERN BEACHES,4
3040,2021-09-26,ORANGE,1
3041,2021-09-26,PARRAMATTA,16
3042,2021-09-26,PENRITH,30
3043,2021-09-26,PORT STEPHENS,3
3044,2021-09-26,QUEANBEYAN-PALERANG REGIONAL,7
3045,2021-09-26,RANDWICK,14
3046,2021-09-26,RYDE,4
3047,2021-09-26,SHELLHARBOUR,12
3048,2021-09-26,SHOALHAVEN,8
3049,2021-09-26,STRATHFIELD,8
3050,2021-09-26,SUTHERLAND SHIRE,11
3051,2021-09-26,SYDNEY,30
