lganame,councilnam,suburbname,postcode,percentage
MID-COAST,MID-COAST COUNCIL,KNORRIT FLAT,2424,100
MID-COAST,MID-COAST COUNCIL,KNORRIT FOREST,2424,100
MID-COAST,MID-COAST COUNCIL,KOORAINGHAT,2430,100
MID-COAST,MID-COAST COUNCIL,KRAMBACH,2429,99.9999999999999
MID-COAST,MID-COAST COUNCIL,KUNDIBAKH,2429,100
MID-COAST,MID-COAST COUNCIL,KUNDLE KUNDLE,2430,99.9999999999999
MID-COAST,MID-COAST COUNCIL,LANGLEY VALE,2426,99.9999999999998
MID-COAST,MID-COAST COUNCIL,LANSDOWNE,2430,99.9999999999998
MID-COAST,MID-COAST COUNCIL,LANSDOWNE FOREST,2430,100
MID-COAST,MID-COAST COUNCIL,LIMEBURNERS CREEK,2324,100
MID-COAST,MID-COAST COUNCIL,MANNING POINT,2430,99.9999999999999
MID-COAST,MID-COAST COUNCIL,MARES RUN,2422,100
MID-COAST,MID-COAST COUNCIL,MARKWELL,2423,100
MID-COAST,MID-COAST COUNCIL,MARLEE,2429,100
MID-COAST,MID-COAST COUNCIL,MAYERS FLAT,2423,100
MID-COAST,MID-COAST COUNCIL,MELINGA,2430,100
MID-COAST,MID-COAST COUNCIL,MERNOT,2422,99.9999999999999
MID-COAST,MID-COAST COUNCIL,MINIMBAH,2312,100
MID-COAST,MID-COAST COUNCIL,MITCHELLS ISLAND,2430,100
MID-COAST,MID-COAST COUNCIL,MOGRANI,2422,100
MID-COAST,MID-COAST COUNCIL,MONDROOK,2430,100
MID-COAST,MID-COAST COUNCIL,MONKERAI,2415,100
MID-COAST,MID-COAST COUNCIL,MOORAL CREEK,2429,100
MID-COAST,MID-COAST COUNCIL,MOORLAND,2443,100
MID-COAST,MID-COAST COUNCIL,MOPPY,2422,99.9999999999998
MID-COAST,MID-COAST COUNCIL,MOTO,2426,100
MID-COAST,MID-COAST COUNCIL,MOUNT GEORGE,2424,100
MID-COAST,MID-COAST COUNCIL,MUNGO BRUSH,2423,100
MID-COAST,MID-COAST COUNCIL,MYALL LAKE,2423,100
MID-COAST,MID-COAST COUNCIL,NABIAC,2312,100
MID-COAST,MID-COAST COUNCIL,NERONG,2423,100
MID-COAST,MID-COAST COUNCIL,NOOROO,2415,100
MID-COAST,MID-COAST COUNCIL,NORTH ARM COVE,2324,100
MID-COAST,MID-COAST COUNCIL,NUMBER ONE,2424,100
MID-COAST,MID-COAST COUNCIL,OLD BAR,2430,100
MID-COAST,MID-COAST COUNCIL,OXLEY ISLAND,2430,99.9999999999999
MID-COAST,MID-COAST COUNCIL,PAMPOOLAH,2430,99.9999999999999
MID-COAST,MID-COAST COUNCIL,PINDIMAR,2324,100
MID-COAST,MID-COAST COUNCIL,PORT STEPHENS,,3.60514147969481
MID-COAST,MID-COAST COUNCIL,POSSUM BRUSH,2430,100
MID-COAST,MID-COAST COUNCIL,PURFLEET,2430,100
MID-COAST,MID-COAST COUNCIL,RAINBOW FLAT,2430,99.9999999999999
MID-COAST,MID-COAST COUNCIL,RAWDON VALE,2422,100
MID-COAST,MID-COAST COUNCIL,RED HEAD,2430,100
MID-COAST,MID-COAST COUNCIL,ROOKHURST,2422,100
MID-COAST,MID-COAST COUNCIL,SALTWATER,2430,99.9999999999998
MID-COAST,MID-COAST COUNCIL,SANDBAR,2428,100
MID-COAST,MID-COAST COUNCIL,SEAL ROCKS,2423,100
MID-COAST,MID-COAST COUNCIL,SHALLOW BAY,2428,100
MID-COAST,MID-COAST COUNCIL,SMITHS LAKE,2428,100
MID-COAST,MID-COAST COUNCIL,STEWARTS RIVER,2443,100
MID-COAST,MID-COAST COUNCIL,STRATFORD,2422,100
MID-COAST,MID-COAST COUNCIL,STRATHCEDAR,2429,100
MID-COAST,MID-COAST COUNCIL,STROUD,2425,99.9999999999998
MID-COAST,MID-COAST COUNCIL,STROUD ROAD,2415,100
MID-COAST,MID-COAST COUNCIL,TAHLEE,2324,100
MID-COAST,MID-COAST COUNCIL,TALLWOODS VILLAGE,2430,100
MID-COAST,MID-COAST COUNCIL,TARBUCK BAY,2428,100
MID-COAST,MID-COAST COUNCIL,TAREE,2430,100
MID-COAST,MID-COAST COUNCIL,TAREE SOUTH,2430,100
MID-COAST,MID-COAST COUNCIL,TEA GARDENS,2324,100
MID-COAST,MID-COAST COUNCIL,TERREEL,2422,99.9999999999999
MID-COAST,MID-COAST COUNCIL,THE BIGHT,2429,100
MID-COAST,MID-COAST COUNCIL,THE BRANCH,2425,100
MID-COAST,MID-COAST COUNCIL,TIBBUC,2422,100
MID-COAST,MID-COAST COUNCIL,TINONEE,2430,100
MID-COAST,MID-COAST COUNCIL,TIONA,2428,99.9999999999999
MID-COAST,MID-COAST COUNCIL,TIPPERARY,2429,99.9999999999998
MID-COAST,MID-COAST COUNCIL,TIRI,2424,100
MID-COAST,MID-COAST COUNCIL,TITAATEE CREEK,2422,99.9999999999999
MID-COAST,MID-COAST COUNCIL,TOMALLA,2337,7.92701965953815
MID-COAST,MID-COAST COUNCIL,TOPI TOPI,2423,100
MID-COAST,MID-COAST COUNCIL,TUGRABAKH,2422,100
MID-COAST,MID-COAST COUNCIL,TUNCURRY,2428,100
MID-COAST,MID-COAST COUNCIL,UPPER KARUAH RIVER,2415,99.9999999999996
MID-COAST,MID-COAST COUNCIL,UPPER LANSDOWNE,2430,100
MID-COAST,MID-COAST COUNCIL,UPPER MYALL,2423,99.9999999999998
MID-COAST,MID-COAST COUNCIL,VIOLET HILL,2423,100
MID-COAST,MID-COAST COUNCIL,WAITUI,2443,100
MID-COAST,MID-COAST COUNCIL,WALLABI POINT,2430,100
MID-COAST,MID-COAST COUNCIL,WALLANBAH,2422,100
MID-COAST,MID-COAST COUNCIL,WALLINGAT,2428,99.9999999999999
MID-COAST,MID-COAST COUNCIL,WALLIS LAKE,2428,100
MID-COAST,MID-COAST COUNCIL,WANG WAUK,2423,100
MID-COAST,MID-COAST COUNCIL,WARDS RIVER,2422,99.9999999999999
MID-COAST,MID-COAST COUNCIL,WARRANULLA,2423,100
MID-COAST,MID-COAST COUNCIL,WASHPOOL,2425,100
MID-COAST,MID-COAST COUNCIL,WAUKIVORY,2422,100
MID-COAST,MID-COAST COUNCIL,WEISMANTELS,2415,100
MID-COAST,MID-COAST COUNCIL,WHERROL FLAT,2429,99.9999999999998
MID-COAST,MID-COAST COUNCIL,WHOOTA,2428,100
MID-COAST,MID-COAST COUNCIL,WILLINA,2423,100
MID-COAST,MID-COAST COUNCIL,WINGHAM,2429,99.9999999999999
MID-COAST,MID-COAST COUNCIL,WOKO,2422,100
MID-COAST,MID-COAST COUNCIL,WOOTTON,2423,100.000000000001
MID-COAST,MID-COAST COUNCIL,YAGON,2423,100
MID-COAST,MID-COAST COUNCIL,YARRATT FOREST,2429,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,AARONS PASS,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,APPLE TREE FLAT,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,AVISFORD,2850,99.9999999999999
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,BARA,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,BARIGAN,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,BARNEYS REEF,2852,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,BERYL,2852,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,BIRRIWA,2844,99.865926558727
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,BOCOBLE,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,BOMBIRA,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,BOTOBOLAR,2850,99.9999999999998
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,BREAKFAST CREEK,2849,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,BROGANS CREEK,2848,76.5152468627425
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,BUCKAROO,2850,99.9999999999999
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,BUDDEN,2849,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,BUDGEE BUDGEE,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,BUNGABA,2852,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,BURRUNDULLA,2850,99.9999999999999
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,BYLONG,2849,100.000000000001
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,CAERLEON,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,CAMBOON,2849,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,CANADIAN LEAD,2850,99.9999999999999
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,CARCALGONG,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,CARWELL,2849,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,CHARBON,2848,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,CLANDULLA,2848,99.9999999999999
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,COGGAN,2849,99.9999999999999
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,COLLINGWOOD,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,COOKS GAP,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,COOYAL,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,COPE,2852,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,COXS CREEK,2849,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,COXS CROWN,2849,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,CROSS ROADS,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,CRUDINE,2795,68.1418690663374
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,CUDGEGONG,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,CULLENBONE,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,CUMBANDRY,2852,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,CUMBO,2850,99.9999999999999
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,DABEE,2849,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,DUNGEREE,2849,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,DUNVILLE LOOP,2849,16.6765453061941
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,ERUDGERE,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,EURUNDEREE,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,FROG ROCK,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,GALAMBINE,2850,99.9999999999999
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,GINGHI,2849,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,GOOLMA,2852,62.8836936519944
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,GRATTAI,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,GREEN GULLY,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,GROWEE,2849,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,GULGONG,2852,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,GUNTAWANG,2852,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,HARGRAVES,2850,86.902349900375
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,HAVILAH,2850,99.9999999999999
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,HAYES GAP,2850,99.9999999999997
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,HOME RULE,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,ILFORD,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,KAINS FLAT,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,KANDOS,2848,99.9999999999998
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,KELGOOLA,2849,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,LEE CREEK,2849,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,LINBURN,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,LUE,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,MAITLAND BAR,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,MEBUL,2852,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,MENAH,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,MEROO,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,MEROTHERIE,2852,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,MILROY,2850,99.9999999999996
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,MOGO,2850,92.8655085218722
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,MONIVAE,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,MOOLARBEN,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,MOUNT FROME,2850,99.9999999999997
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,MOUNT KNOWLES,2850,99.9999999999997
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,MOUNT MARSDEN,2849,7.55762989812467
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,MUDGEE,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,MULLAMUDDY,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,MUNGHORN,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,MURRUMBO,2849,99.9999999999994
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,NULLO MOUNTAIN,2849,100.000000000001
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,OLINDA,2849,99.9999999999999
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,PIAMBONG,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,PINNACLE SWAMP,2849,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,PUTTA BUCCA,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,PYANGLE,2849,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,PYRAMUL,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,QUEENS PINCH,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,RIVERLEA,2850,99.9999999999998
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,ROUND SWAMP,2846,8.37960832271662
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,RUNNING STREAM,2850,90.0769324455197
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,RYLSTONE,2849,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,SOFALA,2795,71.0702162357021
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,SPRING FLAT,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,ST FILLANS,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,STONY CREEK,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,STUBBO,2852,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,TALLAWANG,2852,99.2435081707487
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,TAMBAROORA,2850,79.5065148522643
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,TICHULAR,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,TOTNES VALLEY,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,TRIAMBLE,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,TURILL,2850,69.8707661247011
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,TWELVE MILE,2850,36.9350077589563
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,TWO MILE FLAT,2852,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,ULAN,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,ULLAMALLA,2850,99.9999999999995
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,UPPER BYLONG,2849,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,UPPER GROWEE,2849,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,UPPER TURON,2795,40.0671328435273
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,WILBETREE,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,WILPINJONG,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,WINDEYER,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,WOLLAR,2850,100
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,WORLDS END,2850,99.9999999999999
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,YARRABIN,2850,58.5069230235933
MID-WESTERN REGIONAL,MID-WESTERN REGIONAL COUNCIL,YARRAWONGA,2850,100
MOREE PLAINS,MOREE PLAINS SHIRE COUNCIL,ASHLEY,2400,100
MOREE PLAINS,MOREE PLAINS SHIRE COUNCIL,BELLATA,2397,21.5700622253122
MOREE PLAINS,MOREE PLAINS SHIRE COUNCIL,BERRIGAL,2390,99.9999999999998
MOREE PLAINS,MOREE PLAINS SHIRE COUNCIL,BINIGUY,2399,92.3048270924402
MOREE PLAINS,MOREE PLAINS SHIRE COUNCIL,BOGGABILLA,2409,98.9370814683139
MOREE PLAINS,MOREE PLAINS SHIRE COUNCIL,BOOMI,2405,100
MOREE PLAINS,MOREE PLAINS SHIRE COUNCIL,BULLARAH,2400,100
MOREE PLAINS,MOREE PLAINS SHIRE COUNCIL,COLLARENEBRI,2833,11.9775121057939
MOREE PLAINS,MOREE PLAINS SHIRE COUNCIL,CROPPA CREEK,2411,23.1391568653636
MOREE PLAINS,MOREE PLAINS SHIRE COUNCIL,GARAH,2405,100
MOREE PLAINS,MOREE PLAINS SHIRE COUNCIL,GRAVESEND,2401,14.9240399115715
MOREE PLAINS,MOREE PLAINS SHIRE COUNCIL,GURLEY,2398,100
MOREE PLAINS,MOREE PLAINS SHIRE COUNCIL,MALLOWA,2400,100
MOREE PLAINS,MOREE PLAINS SHIRE COUNCIL,MILLIE,2397,92.3148339227686
MOREE PLAINS,MOREE PLAINS SHIRE COUNCIL,MOREE,2400,99.9865217649452
MOREE PLAINS,MOREE PLAINS SHIRE COUNCIL,MUNGINDI,2406,100.000000000001
MOREE PLAINS,MOREE PLAINS SHIRE COUNCIL,PALLAMALLAWA,2399,63.6786802487356
MOREE PLAINS,MOREE PLAINS SHIRE COUNCIL,ROCKY CREEK,2390,36.5022000301822
MOREE PLAINS,MOREE PLAINS SHIRE COUNCIL,ROWENA,2387,26.3750841895279
MOREE PLAINS,MOREE PLAINS SHIRE COUNCIL,TERRY HIE HIE,2400,100
MOREE PLAINS,MOREE PLAINS SHIRE COUNCIL,TULLOONA,2400,88.2153625035831
MOREE PLAINS,MOREE PLAINS SHIRE COUNCIL,WEEMELAH,2406,99.9999999999999
MOSMAN,MOSMAN MUNICIPAL COUNCIL,MOSMAN,2088,99.998579024291
MURRAY RIVER,MURRAY RIVER COUNCIL,ARATULA,2714,100
MURRAY RIVER,MURRAY RIVER COUNCIL,BARHAM,2732,99.9999999999991
MURRAY RIVER,MURRAY RIVER COUNCIL,BULLATALE,2710,100
MURRAY RIVER,MURRAY RIVER COUNCIL,BUNNALOO,2731,99.9999999999999
MURRAY RIVER,MURRAY RIVER COUNCIL,BURRABOI,2732,100
MURRAY RIVER,MURRAY RIVER COUNCIL,CALDWELL,2710,99.9999999999998
MURRAY RIVER,MURRAY RIVER COUNCIL,CALIMO,2710,100.000000000001
MURRAY RIVER,MURRAY RIVER COUNCIL,COBRAMUNGA,2732,99.9999999999998
MURRAY RIVER,MURRAY RIVER COUNCIL,CUNNINYEUK,2734,100
MURRAY RIVER,MURRAY RIVER COUNCIL,DENILIQUIN,2710,69.5616734451139
MURRAY RIVER,MURRAY RIVER COUNCIL,DHURAGOON,2733,100
MURRAY RIVER,MURRAY RIVER COUNCIL,DILPURRA,2734,99.9999999999998
MURRAY RIVER,MURRAY RIVER COUNCIL,GONN,2732,100
MURRAY RIVER,MURRAY RIVER COUNCIL,GOODNIGHT,2736,99.9999999999999
MURRAY RIVER,MURRAY RIVER COUNCIL,KERI KERI,2711,100
MURRAY RIVER,MURRAY RIVER COUNCIL,KORALEIGH,2735,100
MURRAY RIVER,MURRAY RIVER COUNCIL,KYALITE,2715,72.789990913848
MURRAY RIVER,MURRAY RIVER COUNCIL,MALLAN,2734,99.9999999999998
MURRAY RIVER,MURRAY RIVER COUNCIL,MATHOURA,2710,100
MURRAY RIVER,MURRAY RIVER COUNCIL,MELLOOL,2734,99.9999999999998
MURRAY RIVER,MURRAY RIVER COUNCIL,MOAMA,2731,100
MURRAY RIVER,MURRAY RIVER COUNCIL,MOOLPA,2734,100
MURRAY RIVER,MURRAY RIVER COUNCIL,MOULAMEIN,2733,44.6764544063878
MURRAY RIVER,MURRAY RIVER COUNCIL,MURRAY DOWNS,2734,100
MURRAY RIVER,MURRAY RIVER COUNCIL,NIEMUR,2733,99.9999999999998
MURRAY RIVER,MURRAY RIVER COUNCIL,NOORONG,2732,100
MURRAY RIVER,MURRAY RIVER COUNCIL,SPEEWA,2735,100
MURRAY RIVER,MURRAY RIVER COUNCIL,STONY CROSSING,2734,100
MURRAY RIVER,MURRAY RIVER COUNCIL,TANTONAN,2731,100
MURRAY RIVER,MURRAY RIVER COUNCIL,THULE,2732,100
MURRAY RIVER,MURRAY RIVER COUNCIL,THYRA,2731,100
MURRAY RIVER,MURRAY RIVER COUNCIL,TOOLEYBUC,2736,99.9999999999999
MURRAY RIVER,MURRAY RIVER COUNCIL,TOORANIE,2734,99.9999999999995
MURRAY RIVER,MURRAY RIVER COUNCIL,TULLAKOOL,2732,100
MURRAY RIVER,MURRAY RIVER COUNCIL,WAKOOL,2710,100
MURRAY RIVER,MURRAY RIVER COUNCIL,WAUGORAH,2711,100
MURRAY RIVER,MURRAY RIVER COUNCIL,WETUPPA,2734,100
MURRAY RIVER,MURRAY RIVER COUNCIL,WOMBOOTA,2731,99.9999999999999
MURRAY RIVER,MURRAY RIVER COUNCIL,YANGA,2711,100
MURRUMBIDGEE,MURRUMBIDGEE COUNCIL,ARGOON,2707,100
MURRUMBIDGEE,MURRUMBIDGEE COUNCIL,BERRIGAN,2712,16.2235785107574
MURRUMBIDGEE,MURRUMBIDGEE COUNCIL,BUNDURE,2700,99.9999999999688
MURRUMBIDGEE,MURRUMBIDGEE COUNCIL,CARRATHOOL,2711,39.670001249792
MURRUMBIDGEE,MURRUMBIDGEE COUNCIL,COLEAMBALLY,2707,100
MURRUMBIDGEE,MURRUMBIDGEE COUNCIL,COREE,2710,32.6630121881132
MURRUMBIDGEE,MURRUMBIDGEE COUNCIL,DARLINGTON POINT,2706,99.9999999999993
MURRUMBIDGEE,MURRUMBIDGEE COUNCIL,FINLEY,2713,14.9397822232981
MURRUMBIDGEE,MURRUMBIDGEE COUNCIL,FOUR CORNERS,2716,71.210008424391
MURRUMBIDGEE,MURRUMBIDGEE COUNCIL,GALA VALE,2716,100
MURRUMBIDGEE,MURRUMBIDGEE COUNCIL,JERILDERIE,2716,99.9999999999902
MURRUMBIDGEE,MURRUMBIDGEE COUNCIL,LOGIE BRAE,2713,55.4296117902394
MURRUMBIDGEE,MURRUMBIDGEE COUNCIL,MABINS WELL,2716,31.3585466044477
MURRUMBIDGEE,MURRUMBIDGEE COUNCIL,MAIRJIMMY,2716,100
MURRUMBIDGEE,MURRUMBIDGEE COUNCIL,NYORA,2646,100
MURRUMBIDGEE,MURRUMBIDGEE COUNCIL,OAKLANDS,2646,10.7749751602172
MURRUMBIDGEE,MURRUMBIDGEE COUNCIL,STEAM PLAINS,2710,7.11269044970283
MUSWELLBROOK,MUSWELLBROOK SHIRE COUNCIL,ABERDEEN,2336,38.9133323116893
MUSWELLBROOK,MUSWELLBROOK SHIRE COUNCIL,BAERAMI,2333,99.9999999999998
MUSWELLBROOK,MUSWELLBROOK SHIRE COUNCIL,BAERAMI CREEK,2333,100
MUSWELLBROOK,MUSWELLBROOK SHIRE COUNCIL,BENGALLA,2333,100
MUSWELLBROOK,MUSWELLBROOK SHIRE COUNCIL,BOWMANS CREEK,2330,65.4613135492057
MUSWELLBROOK,MUSWELLBROOK SHIRE COUNCIL,BUREEN,2328,100
MUSWELLBROOK,MUSWELLBROOK SHIRE COUNCIL,CASTLE ROCK,2333,100
MUSWELLBROOK,MUSWELLBROOK SHIRE COUNCIL,DALSWINTON,2328,100
MUSWELLBROOK,MUSWELLBROOK SHIRE COUNCIL,DENMAN,2328,99.9999999999998
MUSWELLBROOK,MUSWELLBROOK SHIRE COUNCIL,EDDERTON,2333,100
MUSWELLBROOK,MUSWELLBROOK SHIRE COUNCIL,GIANTS CREEK,2328,100
MUSWELLBROOK,MUSWELLBROOK SHIRE COUNCIL,GUNGAL,2333,3.35608284920458
MUSWELLBROOK,MUSWELLBROOK SHIRE COUNCIL,HEBDEN,2330,44.028869955884
MUSWELLBROOK,MUSWELLBROOK SHIRE COUNCIL,HOLLYDEEN,2328,100
MUSWELLBROOK,MUSWELLBROOK SHIRE COUNCIL,JERRYS PLAINS,2330,59.0525888195627
MUSWELLBROOK,MUSWELLBROOK SHIRE COUNCIL,KAYUGA,2333,100
MUSWELLBROOK,MUSWELLBROOK SHIRE COUNCIL,KERRABEE,2328,100
MUSWELLBROOK,MUSWELLBROOK SHIRE COUNCIL,MANGOOLA,2328,100
MUSWELLBROOK,MUSWELLBROOK SHIRE COUNCIL,MANOBALAI,2333,75.8776399363624
MUSWELLBROOK,MUSWELLBROOK SHIRE COUNCIL,MARTINDALE,2328,100
MUSWELLBROOK,MUSWELLBROOK SHIRE COUNCIL,MCCULLYS GAP,2333,100
MUSWELLBROOK,MUSWELLBROOK SHIRE COUNCIL,MUSCLE CREEK,2333,99.9999999999999
MUSWELLBROOK,MUSWELLBROOK SHIRE COUNCIL,MUSWELLBROOK,2333,99.9999999999998
