,notification_date,postcode,Size,suburbname
26038,2021-07-27,2036,1,EASTGARDENS
26039,2021-07-27,2036,1,HILLSDALE
26040,2021-07-27,2036,1,CHIFLEY
26041,2021-07-27,2036,1,LA PEROUSE
26042,2021-07-27,2036,1,LITTLE BAY
26043,2021-07-27,2036,1,MALABAR
26044,2021-07-27,2036,1,MATRAVILLE
26045,2021-07-27,2036,1,PHILLIP BAY
26046,2021-07-27,2036,1,PORT BOTANY
26047,2021-07-29,2036,1,EASTGARDENS
26048,2021-07-29,2036,1,HILLSDALE
26049,2021-07-29,2036,1,CHIFLEY
26050,2021-07-29,2036,1,LA PEROUSE
26051,2021-07-29,2036,1,LITTLE BAY
26052,2021-07-29,2036,1,MALABAR
26053,2021-07-29,2036,1,MATRAVILLE
26054,2021-07-29,2036,1,PHILLIP BAY
26055,2021-07-29,2036,1,PORT BOTANY
26056,2021-08-11,2036,2,EASTGARDENS
26057,2021-08-11,2036,2,HILLSDALE
26058,2021-08-11,2036,2,CHIFLEY
26059,2021-08-11,2036,2,LA PEROUSE
26060,2021-08-11,2036,2,LITTLE BAY
26061,2021-08-11,2036,2,MALABAR
26062,2021-08-11,2036,2,MATRAVILLE
26063,2021-08-11,2036,2,PHILLIP BAY
26064,2021-08-11,2036,2,PORT BOTANY
26065,2021-08-14,2036,1,EASTGARDENS
26066,2021-08-14,2036,1,HILLSDALE
26067,2021-08-14,2036,1,CHIFLEY
26068,2021-08-14,2036,1,LA PEROUSE
26069,2021-08-14,2036,1,LITTLE BAY
26070,2021-08-14,2036,1,MALABAR
26071,2021-08-14,2036,1,MATRAVILLE
26072,2021-08-14,2036,1,PHILLIP BAY
26073,2021-08-14,2036,1,PORT BOTANY
26074,2021-08-19,2036,6,EASTGARDENS
26075,2021-08-19,2036,6,HILLSDALE
26076,2021-08-19,2036,6,CHIFLEY
26077,2021-08-19,2036,6,LA PEROUSE
26078,2021-08-19,2036,6,LITTLE BAY
26079,2021-08-19,2036,6,MALABAR
26080,2021-08-19,2036,6,MATRAVILLE
26081,2021-08-19,2036,6,PHILLIP BAY
26082,2021-08-19,2036,6,PORT BOTANY
26083,2021-08-20,2036,6,EASTGARDENS
26084,2021-08-20,2036,6,HILLSDALE
26085,2021-08-20,2036,6,CHIFLEY
26086,2021-08-20,2036,6,LA PEROUSE
26087,2021-08-20,2036,6,LITTLE BAY
26088,2021-08-20,2036,6,MALABAR
26089,2021-08-20,2036,6,MATRAVILLE
26090,2021-08-20,2036,6,PHILLIP BAY
26091,2021-08-20,2036,6,PORT BOTANY
26092,2021-08-21,2036,1,EASTGARDENS
26093,2021-08-21,2036,1,HILLSDALE
26094,2021-08-21,2036,1,CHIFLEY
26095,2021-08-21,2036,1,LA PEROUSE
26096,2021-08-21,2036,1,LITTLE BAY
26097,2021-08-21,2036,1,MALABAR
26098,2021-08-21,2036,1,MATRAVILLE
26099,2021-08-21,2036,1,PHILLIP BAY
26100,2021-08-21,2036,1,PORT BOTANY
26101,2021-08-22,2036,4,EASTGARDENS
26102,2021-08-22,2036,4,HILLSDALE
26103,2021-08-22,2036,4,CHIFLEY
26104,2021-08-22,2036,4,LA PEROUSE
26105,2021-08-22,2036,4,LITTLE BAY
26106,2021-08-22,2036,4,MALABAR
26107,2021-08-22,2036,4,MATRAVILLE
26108,2021-08-22,2036,4,PHILLIP BAY
26109,2021-08-22,2036,4,PORT BOTANY
26110,2021-08-23,2036,2,EASTGARDENS
26111,2021-08-23,2036,2,HILLSDALE
26112,2021-08-23,2036,2,CHIFLEY
26113,2021-08-23,2036,2,LA PEROUSE
26114,2021-08-23,2036,2,LITTLE BAY
26115,2021-08-23,2036,2,MALABAR
26116,2021-08-23,2036,2,MATRAVILLE
26117,2021-08-23,2036,2,PHILLIP BAY
26118,2021-08-23,2036,2,PORT BOTANY
26119,2021-08-24,2036,6,EASTGARDENS
26120,2021-08-24,2036,6,HILLSDALE
26121,2021-08-24,2036,6,CHIFLEY
26122,2021-08-24,2036,6,LA PEROUSE
26123,2021-08-24,2036,6,LITTLE BAY
26124,2021-08-24,2036,6,MALABAR
26125,2021-08-24,2036,6,MATRAVILLE
26126,2021-08-24,2036,6,PHILLIP BAY
26127,2021-08-24,2036,6,PORT BOTANY
26128,2021-08-25,2036,4,EASTGARDENS
26129,2021-08-25,2036,4,HILLSDALE
26130,2021-08-25,2036,4,CHIFLEY
26131,2021-08-25,2036,4,LA PEROUSE
26132,2021-08-25,2036,4,LITTLE BAY
26133,2021-08-25,2036,4,MALABAR
26134,2021-08-25,2036,4,MATRAVILLE
26135,2021-08-25,2036,4,PHILLIP BAY
26136,2021-08-25,2036,4,PORT BOTANY
26137,2021-08-26,2036,3,EASTGARDENS
26138,2021-08-26,2036,3,HILLSDALE
26139,2021-08-26,2036,3,CHIFLEY
26140,2021-08-26,2036,3,LA PEROUSE
26141,2021-08-26,2036,3,LITTLE BAY
26142,2021-08-26,2036,3,MALABAR
26143,2021-08-26,2036,3,MATRAVILLE
26144,2021-08-26,2036,3,PHILLIP BAY
26145,2021-08-26,2036,3,PORT BOTANY
26146,2021-08-27,2036,4,EASTGARDENS
26147,2021-08-27,2036,4,HILLSDALE
26148,2021-08-27,2036,4,CHIFLEY
26149,2021-08-27,2036,4,LA PEROUSE
26150,2021-08-27,2036,4,LITTLE BAY
26151,2021-08-27,2036,4,MALABAR
26152,2021-08-27,2036,4,MATRAVILLE
26153,2021-08-27,2036,4,PHILLIP BAY
26154,2021-08-27,2036,4,PORT BOTANY
26155,2021-08-28,2036,6,EASTGARDENS
26156,2021-08-28,2036,6,HILLSDALE
26157,2021-08-28,2036,6,CHIFLEY
26158,2021-08-28,2036,6,LA PEROUSE
26159,2021-08-28,2036,6,LITTLE BAY
26160,2021-08-28,2036,6,MALABAR
26161,2021-08-28,2036,6,MATRAVILLE
26162,2021-08-28,2036,6,PHILLIP BAY
26163,2021-08-28,2036,6,PORT BOTANY
26164,2021-08-29,2036,5,EASTGARDENS
26165,2021-08-29,2036,5,HILLSDALE
26166,2021-08-29,2036,5,CHIFLEY
26167,2021-08-29,2036,5,LA PEROUSE
26168,2021-08-29,2036,5,LITTLE BAY
26169,2021-08-29,2036,5,MALABAR
26170,2021-08-29,2036,5,MATRAVILLE
26171,2021-08-29,2036,5,PHILLIP BAY
26172,2021-08-29,2036,5,PORT BOTANY
26173,2021-08-30,2036,2,EASTGARDENS
26174,2021-08-30,2036,2,HILLSDALE
26175,2021-08-30,2036,2,CHIFLEY
26176,2021-08-30,2036,2,LA PEROUSE
26177,2021-08-30,2036,2,LITTLE BAY
26178,2021-08-30,2036,2,MALABAR
26179,2021-08-30,2036,2,MATRAVILLE
26180,2021-08-30,2036,2,PHILLIP BAY
26181,2021-08-30,2036,2,PORT BOTANY
26182,2021-08-31,2036,1,EASTGARDENS
26183,2021-08-31,2036,1,HILLSDALE
26184,2021-08-31,2036,1,CHIFLEY
26185,2021-08-31,2036,1,LA PEROUSE
26186,2021-08-31,2036,1,LITTLE BAY
26187,2021-08-31,2036,1,MALABAR
26188,2021-08-31,2036,1,MATRAVILLE
26189,2021-08-31,2036,1,PHILLIP BAY
26190,2021-08-31,2036,1,PORT BOTANY
26191,2021-09-01,2036,6,EASTGARDENS
26192,2021-09-01,2036,6,HILLSDALE
26193,2021-09-01,2036,6,CHIFLEY
26194,2021-09-01,2036,6,LA PEROUSE
26195,2021-09-01,2036,6,LITTLE BAY
26196,2021-09-01,2036,6,MALABAR
26197,2021-09-01,2036,6,MATRAVILLE
26198,2021-09-01,2036,6,PHILLIP BAY
26199,2021-09-01,2036,6,PORT BOTANY
26200,2021-09-02,2036,3,EASTGARDENS
26201,2021-09-02,2036,3,HILLSDALE
26202,2021-09-02,2036,3,CHIFLEY
26203,2021-09-02,2036,3,LA PEROUSE
26204,2021-09-02,2036,3,LITTLE BAY
26205,2021-09-02,2036,3,MALABAR
26206,2021-09-02,2036,3,MATRAVILLE
26207,2021-09-02,2036,3,PHILLIP BAY
26208,2021-09-02,2036,3,PORT BOTANY
26209,2021-09-03,2036,3,EASTGARDENS
26210,2021-09-03,2036,3,HILLSDALE
26211,2021-09-03,2036,3,CHIFLEY
26212,2021-09-03,2036,3,LA PEROUSE
26213,2021-09-03,2036,3,LITTLE BAY
26214,2021-09-03,2036,3,MALABAR
26215,2021-09-03,2036,3,MATRAVILLE
26216,2021-09-03,2036,3,PHILLIP BAY
26217,2021-09-03,2036,3,PORT BOTANY
26218,2021-09-04,2036,2,EASTGARDENS
26219,2021-09-04,2036,2,HILLSDALE
26220,2021-09-04,2036,2,CHIFLEY
26221,2021-09-04,2036,2,LA PEROUSE
26222,2021-09-04,2036,2,LITTLE BAY
26223,2021-09-04,2036,2,MALABAR
26224,2021-09-04,2036,2,MATRAVILLE
26225,2021-09-04,2036,2,PHILLIP BAY
26226,2021-09-04,2036,2,PORT BOTANY
26227,2021-09-05,2036,10,EASTGARDENS
26228,2021-09-05,2036,10,HILLSDALE
26229,2021-09-05,2036,10,CHIFLEY
26230,2021-09-05,2036,10,LA PEROUSE
26231,2021-09-05,2036,10,LITTLE BAY
26232,2021-09-05,2036,10,MALABAR
26233,2021-09-05,2036,10,MATRAVILLE
26234,2021-09-05,2036,10,PHILLIP BAY
26235,2021-09-05,2036,10,PORT BOTANY
26236,2021-09-06,2036,5,EASTGARDENS
26237,2021-09-06,2036,5,HILLSDALE
26238,2021-09-06,2036,5,CHIFLEY
26239,2021-09-06,2036,5,LA PEROUSE
26240,2021-09-06,2036,5,LITTLE BAY
26241,2021-09-06,2036,5,MALABAR
26242,2021-09-06,2036,5,MATRAVILLE
26243,2021-09-06,2036,5,PHILLIP BAY
26244,2021-09-06,2036,5,PORT BOTANY
26245,2021-09-07,2036,8,EASTGARDENS
26246,2021-09-07,2036,8,HILLSDALE
26247,2021-09-07,2036,8,CHIFLEY
26248,2021-09-07,2036,8,LA PEROUSE
26249,2021-09-07,2036,8,LITTLE BAY
26250,2021-09-07,2036,8,MALABAR
26251,2021-09-07,2036,8,MATRAVILLE
26252,2021-09-07,2036,8,PHILLIP BAY
26253,2021-09-07,2036,8,PORT BOTANY
26254,2021-09-08,2036,7,EASTGARDENS
26255,2021-09-08,2036,7,HILLSDALE
26256,2021-09-08,2036,7,CHIFLEY
26257,2021-09-08,2036,7,LA PEROUSE
26258,2021-09-08,2036,7,LITTLE BAY
26259,2021-09-08,2036,7,MALABAR
26260,2021-09-08,2036,7,MATRAVILLE
26261,2021-09-08,2036,7,PHILLIP BAY
26262,2021-09-08,2036,7,PORT BOTANY
26263,2021-09-09,2036,14,EASTGARDENS
26264,2021-09-09,2036,14,HILLSDALE
26265,2021-09-09,2036,14,CHIFLEY
26266,2021-09-09,2036,14,LA PEROUSE
26267,2021-09-09,2036,14,LITTLE BAY
26268,2021-09-09,2036,14,MALABAR
26269,2021-09-09,2036,14,MATRAVILLE
26270,2021-09-09,2036,14,PHILLIP BAY
26271,2021-09-09,2036,14,PORT BOTANY
26272,2021-09-10,2036,13,EASTGARDENS
26273,2021-09-10,2036,13,HILLSDALE
26274,2021-09-10,2036,13,CHIFLEY
26275,2021-09-10,2036,13,LA PEROUSE
26276,2021-09-10,2036,13,LITTLE BAY
26277,2021-09-10,2036,13,MALABAR
26278,2021-09-10,2036,13,MATRAVILLE
26279,2021-09-10,2036,13,PHILLIP BAY
26280,2021-09-10,2036,13,PORT BOTANY
26281,2021-09-11,2036,11,EASTGARDENS
26282,2021-09-11,2036,11,HILLSDALE
26283,2021-09-11,2036,11,CHIFLEY
26284,2021-09-11,2036,11,LA PEROUSE
26285,2021-09-11,2036,11,LITTLE BAY
26286,2021-09-11,2036,11,MALABAR
26287,2021-09-11,2036,11,MATRAVILLE
26288,2021-09-11,2036,11,PHILLIP BAY
26289,2021-09-11,2036,11,PORT BOTANY
26290,2021-09-12,2036,17,EASTGARDENS
26291,2021-09-12,2036,17,HILLSDALE
26292,2021-09-12,2036,17,CHIFLEY
26293,2021-09-12,2036,17,LA PEROUSE
26294,2021-09-12,2036,17,LITTLE BAY
26295,2021-09-12,2036,17,MALABAR
26296,2021-09-12,2036,17,MATRAVILLE
26297,2021-09-12,2036,17,PHILLIP BAY
26298,2021-09-12,2036,17,PORT BOTANY
26299,2021-09-13,2036,16,EASTGARDENS
26300,2021-09-13,2036,16,HILLSDALE
26301,2021-09-13,2036,16,CHIFLEY
26302,2021-09-13,2036,16,LA PEROUSE
26303,2021-09-13,2036,16,LITTLE BAY
26304,2021-09-13,2036,16,MALABAR
26305,2021-09-13,2036,16,MATRAVILLE
26306,2021-09-13,2036,16,PHILLIP BAY
26307,2021-09-13,2036,16,PORT BOTANY
26308,2021-09-14,2036,19,EASTGARDENS
26309,2021-09-14,2036,19,HILLSDALE
26310,2021-09-14,2036,19,CHIFLEY
26311,2021-09-14,2036,19,LA PEROUSE
26312,2021-09-14,2036,19,LITTLE BAY
26313,2021-09-14,2036,19,MALABAR
26314,2021-09-14,2036,19,MATRAVILLE
26315,2021-09-14,2036,19,PHILLIP BAY
26316,2021-09-14,2036,19,PORT BOTANY
26317,2021-09-15,2036,9,EASTGARDENS
26318,2021-09-15,2036,9,HILLSDALE
26319,2021-09-15,2036,9,CHIFLEY
26320,2021-09-15,2036,9,LA PEROUSE
26321,2021-09-15,2036,9,LITTLE BAY
26322,2021-09-15,2036,9,MALABAR
26323,2021-09-15,2036,9,MATRAVILLE
26324,2021-09-15,2036,9,PHILLIP BAY
26325,2021-09-15,2036,9,PORT BOTANY
26326,2021-09-16,2036,7,EASTGARDENS
26327,2021-09-16,2036,7,HILLSDALE
26328,2021-09-16,2036,7,CHIFLEY
26329,2021-09-16,2036,7,LA PEROUSE
26330,2021-09-16,2036,7,LITTLE BAY
26331,2021-09-16,2036,7,MALABAR
26332,2021-09-16,2036,7,MATRAVILLE
26333,2021-09-16,2036,7,PHILLIP BAY
26334,2021-09-16,2036,7,PORT BOTANY
26335,2021-09-17,2036,17,EASTGARDENS
26336,2021-09-17,2036,17,HILLSDALE
26337,2021-09-17,2036,17,CHIFLEY
26338,2021-09-17,2036,17,LA PEROUSE
26339,2021-09-17,2036,17,LITTLE BAY
26340,2021-09-17,2036,17,MALABAR
26341,2021-09-17,2036,17,MATRAVILLE
26342,2021-09-17,2036,17,PHILLIP BAY
26343,2021-09-17,2036,17,PORT BOTANY
26344,2021-09-18,2036,9,EASTGARDENS
26345,2021-09-18,2036,9,HILLSDALE
26346,2021-09-18,2036,9,CHIFLEY
26347,2021-09-18,2036,9,LA PEROUSE
26348,2021-09-18,2036,9,LITTLE BAY
26349,2021-09-18,2036,9,MALABAR
26350,2021-09-18,2036,9,MATRAVILLE
26351,2021-09-18,2036,9,PHILLIP BAY
26352,2021-09-18,2036,9,PORT BOTANY
26353,2021-09-19,2036,7,EASTGARDENS
26354,2021-09-19,2036,7,HILLSDALE
26355,2021-09-19,2036,7,CHIFLEY
26356,2021-09-19,2036,7,LA PEROUSE
26357,2021-09-19,2036,7,LITTLE BAY
26358,2021-09-19,2036,7,MALABAR
26359,2021-09-19,2036,7,MATRAVILLE
26360,2021-09-19,2036,7,PHILLIP BAY
26361,2021-09-19,2036,7,PORT BOTANY
26362,2021-09-20,2036,11,EASTGARDENS
26363,2021-09-20,2036,11,HILLSDALE
26364,2021-09-20,2036,11,CHIFLEY
26365,2021-09-20,2036,11,LA PEROUSE
26366,2021-09-20,2036,11,LITTLE BAY
26367,2021-09-20,2036,11,MALABAR
26368,2021-09-20,2036,11,MATRAVILLE
26369,2021-09-20,2036,11,PHILLIP BAY
26370,2021-09-20,2036,11,PORT BOTANY
26371,2021-09-21,2036,3,EASTGARDENS
26372,2021-09-21,2036,3,HILLSDALE
26373,2021-09-21,2036,3,CHIFLEY
26374,2021-09-21,2036,3,LA PEROUSE
26375,2021-09-21,2036,3,LITTLE BAY
26376,2021-09-21,2036,3,MALABAR
26377,2021-09-21,2036,3,MATRAVILLE
26378,2021-09-21,2036,3,PHILLIP BAY
26379,2021-09-21,2036,3,PORT BOTANY
26380,2021-09-22,2036,5,EASTGARDENS
26381,2021-09-22,2036,5,HILLSDALE
26382,2021-09-22,2036,5,CHIFLEY
26383,2021-09-22,2036,5,LA PEROUSE
26384,2021-09-22,2036,5,LITTLE BAY
26385,2021-09-22,2036,5,MALABAR
26386,2021-09-22,2036,5,MATRAVILLE
26387,2021-09-22,2036,5,PHILLIP BAY
26388,2021-09-22,2036,5,PORT BOTANY
26389,2021-09-23,2036,2,EASTGARDENS
26390,2021-09-23,2036,2,HILLSDALE
26391,2021-09-23,2036,2,CHIFLEY
26392,2021-09-23,2036,2,LA PEROUSE
26393,2021-09-23,2036,2,LITTLE BAY
26394,2021-09-23,2036,2,MALABAR
26395,2021-09-23,2036,2,MATRAVILLE
26396,2021-09-23,2036,2,PHILLIP BAY
26397,2021-09-23,2036,2,PORT BOTANY
26398,2021-09-24,2036,4,EASTGARDENS
26399,2021-09-24,2036,4,HILLSDALE
26400,2021-09-24,2036,4,CHIFLEY
26401,2021-09-24,2036,4,LA PEROUSE
26402,2021-09-24,2036,4,LITTLE BAY
26403,2021-09-24,2036,4,MALABAR
26404,2021-09-24,2036,4,MATRAVILLE
26405,2021-09-24,2036,4,PHILLIP BAY
26406,2021-09-24,2036,4,PORT BOTANY
26407,2021-09-25,2036,5,EASTGARDENS
26408,2021-09-25,2036,5,HILLSDALE
26409,2021-09-25,2036,5,CHIFLEY
26410,2021-09-25,2036,5,LA PEROUSE
26411,2021-09-25,2036,5,LITTLE BAY
26412,2021-09-25,2036,5,MALABAR
26413,2021-09-25,2036,5,MATRAVILLE
26414,2021-09-25,2036,5,PHILLIP BAY
26415,2021-09-25,2036,5,PORT BOTANY
26416,2021-09-26,2036,1,EASTGARDENS
26417,2021-09-26,2036,1,HILLSDALE
26418,2021-09-26,2036,1,CHIFLEY
26419,2021-09-26,2036,1,LA PEROUSE
26420,2021-09-26,2036,1,LITTLE BAY
26421,2021-09-26,2036,1,MALABAR
26422,2021-09-26,2036,1,MATRAVILLE
26423,2021-09-26,2036,1,PHILLIP BAY
26424,2021-09-26,2036,1,PORT BOTANY
26425,2021-09-27,2036,5,EASTGARDENS
26426,2021-09-27,2036,5,HILLSDALE
26427,2021-09-27,2036,5,CHIFLEY
26428,2021-09-27,2036,5,LA PEROUSE
26429,2021-09-27,2036,5,LITTLE BAY
26430,2021-09-27,2036,5,MALABAR
26431,2021-09-27,2036,5,MATRAVILLE
26432,2021-09-27,2036,5,PHILLIP BAY
26433,2021-09-27,2036,5,PORT BOTANY
26434,2021-09-28,2036,4,EASTGARDENS
26435,2021-09-28,2036,4,HILLSDALE
26436,2021-09-28,2036,4,CHIFLEY
26437,2021-09-28,2036,4,LA PEROUSE
26438,2021-09-28,2036,4,LITTLE BAY
26439,2021-09-28,2036,4,MALABAR
26440,2021-09-28,2036,4,MATRAVILLE
26441,2021-09-28,2036,4,PHILLIP BAY
26442,2021-09-28,2036,4,PORT BOTANY
26443,2021-07-04,2042,1,ENMORE
26444,2021-07-04,2042,1,NEWTOWN
26445,2021-07-04,2042,1,NEWTOWN
26446,2021-07-25,2042,1,ENMORE
26447,2021-07-25,2042,1,NEWTOWN
26448,2021-07-25,2042,1,NEWTOWN
26449,2021-07-27,2042,1,ENMORE
26450,2021-07-27,2042,1,NEWTOWN
26451,2021-07-27,2042,1,NEWTOWN
26452,2021-08-03,2042,1,ENMORE
26453,2021-08-03,2042,1,NEWTOWN
26454,2021-08-03,2042,1,NEWTOWN
26455,2021-08-05,2042,1,ENMORE
26456,2021-08-05,2042,1,NEWTOWN
26457,2021-08-05,2042,1,NEWTOWN
26458,2021-08-09,2042,1,ENMORE
26459,2021-08-09,2042,1,NEWTOWN
26460,2021-08-09,2042,1,NEWTOWN
26461,2021-08-18,2042,1,ENMORE
26462,2021-08-18,2042,1,NEWTOWN
26463,2021-08-18,2042,1,NEWTOWN
26464,2021-08-23,2042,1,ENMORE
26465,2021-08-23,2042,1,NEWTOWN
26466,2021-08-23,2042,1,NEWTOWN
26467,2021-08-28,2042,1,ENMORE
26468,2021-08-28,2042,1,NEWTOWN
26469,2021-08-28,2042,1,NEWTOWN
26470,2021-08-29,2042,1,ENMORE
26471,2021-08-29,2042,1,NEWTOWN
26472,2021-08-29,2042,1,NEWTOWN
26473,2021-08-31,2042,1,ENMORE
26474,2021-08-31,2042,1,NEWTOWN
26475,2021-08-31,2042,1,NEWTOWN
26476,2021-09-01,2042,1,ENMORE
26477,2021-09-01,2042,1,NEWTOWN
26478,2021-09-01,2042,1,NEWTOWN
26479,2021-09-02,2042,1,ENMORE
26480,2021-09-02,2042,1,NEWTOWN
26481,2021-09-02,2042,1,NEWTOWN
26482,2021-09-03,2042,1,ENMORE
26483,2021-09-03,2042,1,NEWTOWN
26484,2021-09-03,2042,1,NEWTOWN
26485,2021-09-05,2042,3,ENMORE
26486,2021-09-05,2042,3,NEWTOWN
26487,2021-09-05,2042,3,NEWTOWN
26488,2021-09-06,2042,4,ENMORE
26489,2021-09-06,2042,4,NEWTOWN
26490,2021-09-06,2042,4,NEWTOWN
26491,2021-09-08,2042,2,ENMORE
26492,2021-09-08,2042,2,NEWTOWN
26493,2021-09-08,2042,2,NEWTOWN
26494,2021-09-09,2042,3,ENMORE
26495,2021-09-09,2042,3,NEWTOWN
26496,2021-09-09,2042,3,NEWTOWN
26497,2021-09-10,2042,1,ENMORE
26498,2021-09-10,2042,1,NEWTOWN
26499,2021-09-10,2042,1,NEWTOWN
26500,2021-09-11,2042,2,ENMORE
26501,2021-09-11,2042,2,NEWTOWN
26502,2021-09-11,2042,2,NEWTOWN
26503,2021-09-12,2042,4,ENMORE
26504,2021-09-12,2042,4,NEWTOWN
26505,2021-09-12,2042,4,NEWTOWN
26506,2021-09-13,2042,5,ENMORE
26507,2021-09-13,2042,5,NEWTOWN
26508,2021-09-13,2042,5,NEWTOWN
26509,2021-09-14,2042,4,ENMORE
26510,2021-09-14,2042,4,NEWTOWN
26511,2021-09-14,2042,4,NEWTOWN
26512,2021-09-16,2042,4,ENMORE
26513,2021-09-16,2042,4,NEWTOWN
26514,2021-09-16,2042,4,NEWTOWN
26515,2021-09-17,2042,1,ENMORE
26516,2021-09-17,2042,1,NEWTOWN
26517,2021-09-17,2042,1,NEWTOWN
26518,2021-09-18,2042,1,ENMORE
26519,2021-09-18,2042,1,NEWTOWN
26520,2021-09-18,2042,1,NEWTOWN
26521,2021-09-20,2042,1,ENMORE
26522,2021-09-20,2042,1,NEWTOWN
26523,2021-09-20,2042,1,NEWTOWN
26524,2021-09-21,2042,2,ENMORE
26525,2021-09-21,2042,2,NEWTOWN
26526,2021-09-21,2042,2,NEWTOWN
26527,2021-09-22,2042,3,ENMORE
26528,2021-09-22,2042,3,NEWTOWN
26529,2021-09-22,2042,3,NEWTOWN
26530,2021-09-23,2042,2,ENMORE
26531,2021-09-23,2042,2,NEWTOWN
26532,2021-09-23,2042,2,NEWTOWN
26533,2021-09-25,2042,1,ENMORE
26534,2021-09-25,2042,1,NEWTOWN
26535,2021-09-25,2042,1,NEWTOWN
26536,2021-09-28,2042,1,ENMORE
26537,2021-09-28,2042,1,NEWTOWN
